-7.700559496879577637e-01,-5.178191065788269043e-01,-7.426429390907287598e-01,-4.745150208473205566e-01,7.014539837837219238e-01,6.444591283798217773e-02,2.133000000000000000e+03,2.144315917968750000e+03
-7.500000000000000000e-01,5.173884034156799316e-01,-8.287305831909179688e-01,4.576104283332824707e-01,3.787561953067779541e-01,8.142337948083877563e-02,1.292000000000000000e+03,1.378528564453125000e+03
6.961627006530761719e-01,-3.659073412418365479e-01,8.885435461997985840e-01,-4.798237979412078857e-01,6.564459204673767090e-01,1.639434248208999634e-01,1.100000000000000000e+03,1.224283691406250000e+03
5.173884034156799316e-01,2.514390051364898682e-01,5.835582017898559570e-01,1.990610919892787933e-02,7.039164900779724121e-01,5.867040529847145081e-02,2.548000000000000000e+03,2.838184814453125000e+03
-5.000000000000000000e-01,4.545493423938751221e-01,-5.137579441070556641e-01,2.550804316997528076e-01,8.488239645957946777e-01,7.698740065097808838e-02,2.570000000000000000e+03,2.710967529296875000e+03
6.961627006530761719e-01,-4.678191244602203369e-01,7.790398597717285156e-01,-5.096200108528137207e-01,6.700779199600219727e-01,1.214022487401962280e-01,1.753000000000000000e+03,1.786516479492187500e+03
-6.999999880790710449e-01,-5.500000119209289551e-01,-5.309906005859375000e-01,-2.563031017780303955e-01,7.695766091346740723e-01,7.442189007997512817e-02,2.725000000000000000e+03,3.231163574218750000e+03
5.472729802131652832e-01,-6.633457541465759277e-01,5.890731215476989746e-01,-4.985179603099822998e-01,4.639838635921478271e-01,1.082215458154678345e-01,1.237000000000000000e+03,1.397967285156250000e+03
-3.068059384822845459e-01,7.531411051750183105e-01,-3.484767377376556396e-01,5.769844055175781250e-01,5.911699533462524414e-01,2.012109309434890747e-01,1.130000000000000000e+03,1.233709960937500000e+03
-8.051799535751342773e-01,-2.173106521368026733e-01,-6.853614449501037598e-01,-2.129190862178802490e-01,5.608505606651306152e-01,1.011904776096343994e-01,1.837000000000000000e+03,1.920007202148437500e+03
2.830980718135833740e-01,6.379825472831726074e-01,3.540218770503997803e-01,8.714169263839721680e-01,8.977846503257751465e-01,5.702877417206764221e-02,3.124000000000000000e+03,3.351021972656250000e+03
-3.178191184997558594e-01,6.961627006530761719e-01,-3.220184445381164551e-01,7.039260268211364746e-01,3.739872574806213379e-01,1.186655461788177490e-01,8.810000000000000000e+02,8.814869995117187500e+02
6.961627006530761719e-01,5.083969831466674805e-01,6.389795541763305664e-01,3.462775647640228271e-01,6.567904353141784668e-01,1.378944516181945801e-01,1.712000000000000000e+03,1.827184936523437500e+03
3.166553080081939697e-01,8.090378642082214355e-01,1.865359991788864136e-01,8.815873861312866211e-01,5.580879449844360352e-01,2.168937772512435913e-01,3.800000000000000000e+02,4.066375732421875000e+02
4.545493423938751221e-01,-9.499999880790710449e-01,4.814308583736419678e-01,-9.961380362510681152e-01,5.522759556770324707e-01,5.651423335075378418e-02,1.630000000000000000e+03,1.645269165039062500e+03
-8.999999761581420898e-01,3.524634838104248047e-01,-7.167075276374816895e-01,3.292726278305053711e-01,5.373803377151489258e-01,1.040227487683296204e-01,1.654000000000000000e+03,1.844625122070312500e+03
