7.301408052444458008e-01,2.880590260028839111e-01,1.196279492187500000e+04
3.259897232055664062e-01,1.251887828111648560e-01,4.991188964843750000e+03
1.270318508148193359e+00,6.835474073886871338e-02,5.992085937500000000e+03
1.270931363105773926e+00,5.660619586706161499e-02,4.542834960937500000e+03
1.263747215270996094e+00,5.423656851053237915e-02,5.341663085937500000e+03
1.077822208404541016e+00,3.844232857227325439e-01,2.305640136718750000e+03
1.264588117599487305e+00,4.947267472743988037e-02,4.265648925781250000e+03
1.269519925117492676e+00,5.760999396443367004e-02,4.535651367187500000e+03
8.675053119659423828e-01,3.225960433483123779e-01,2.152353710937500000e+04
1.278003096580505371e+00,6.122269481420516968e-02,3.812551025390625000e+03
1.263579487800598145e+00,5.800404772162437439e-02,4.374860839843750000e+03
9.411828517913818359e-01,3.416200578212738037e-01,1.519742871093750000e+04
1.271457672119140625e+00,5.800177901983261108e-02,4.800307128906250000e+03
1.017837166786193848e+00,3.521894514560699463e-01,5.705898925781250000e+03
1.260096669197082520e+00,5.009973794221878052e-02,3.955746582031250000e+03
1.269522309303283691e+00,5.657796934247016907e-02,5.541725097656250000e+03
1.280970692634582520e+00,5.597094818949699402e-02,4.165575195312500000e+03
1.263430714607238770e+00,5.438343808054924011e-02,5.376166503906250000e+03
8.188632130622863770e-01,2.706172764301300049e-01,5.053374023437500000e+03
9.019182920455932617e-01,3.892299234867095947e-01,7.018896972656250000e+03
7.703177928924560547e-01,3.922073245048522949e-01,7.792448730468750000e+03
1.254551053047180176e+00,5.329868569970130920e-02,4.313483886718750000e+03
1.266375899314880371e+00,5.158545076847076416e-02,4.973215820312500000e+03
9.858930706977844238e-01,3.615584671497344971e-01,1.119997265625000000e+04
1.264194488525390625e+00,6.280475109815597534e-02,5.297181640625000000e+03
1.263365149497985840e+00,5.356405302882194519e-02,4.901644531250000000e+03
1.268096804618835449e+00,6.255850940942764282e-02,4.273654785156250000e+03
1.265023946762084961e+00,5.205738544464111328e-02,4.490085937500000000e+03
1.277170896530151367e+00,6.211896985769271851e-02,5.770914550781250000e+03
1.262828111648559570e+00,5.243773758411407471e-02,4.438641601562500000e+03
1.100231647491455078e+00,3.134902715682983398e-01,1.755425537109375000e+03
8.089484572410583496e-01,2.640128731727600098e-01,6.552372558593750000e+03
1.010720252990722656e+00,3.920134305953979492e-01,2.360385742187500000e+03
1.203342199325561523e+00,2.162963002920150757e-01,5.615105957031250000e+03
1.190420627593994141e+00,2.756414711475372314e-01,1.927185937500000000e+04
1.272385835647583008e+00,5.528447777032852173e-02,4.883924804687500000e+03
1.267604470252990723e+00,5.183836072683334351e-02,4.597244628906250000e+03
1.279193401336669922e+00,6.466803699731826782e-02,5.228986816406250000e+03
1.277674913406372070e+00,6.970433890819549561e-02,5.108952148437500000e+03
5.672205090522766113e-01,2.183312922716140747e-01,5.660815917968750000e+03
1.048506021499633789e+00,3.102860152721405029e-01,5.776438964843750000e+03
8.961525559425354004e-01,3.770513236522674561e-01,1.624838500976562500e+03
1.259386062622070312e+00,5.396250262856483459e-02,3.718562011718750000e+03
1.266054749488830566e+00,5.965834110975265503e-02,4.750161621093750000e+03
8.156659603118896484e-01,3.241739869117736816e-01,7.446047851562500000e+03
8.173789978027343750e-01,3.200355172157287598e-01,1.109419628906250000e+04
9.114089012145996094e-01,3.546213507652282715e-01,1.136586328125000000e+04
5.545114278793334961e-01,2.183487713336944580e-01,8.810748046875000000e+03
5.869852900505065918e-01,2.425409555435180664e-01,3.374681640625000000e+03
1.094810605049133301e+00,3.235402703285217285e-01,3.709352539062500000e+03
