5.891987681388854980e-02,-1.049999952316284180e+00,1.953005343675613403e-01,-1.176859140396118164e+00,5.779944658279418945e-01,8.839286863803863525e-02,1.543000000000000000e+03,1.699370971679687500e+03
-1.000000000000000000e+00,3.655218482017517090e-01,-9.119979739189147949e-01,3.251102268695831299e-01,4.816220998764038086e-01,1.566305905580520630e-01,1.143000000000000000e+03,1.188848144531250000e+03
-7.500000000000000000e-01,-8.500000238418579102e-01,-7.850092053413391113e-01,-8.160224556922912598e-01,4.108865261077880859e-01,1.683462113142013550e-01,9.250000000000000000e+02,9.379748535156250000e+02
2.358495444059371948e-01,-6.999999880790710449e-01,2.592613101005554199e-01,-5.976349711418151855e-01,3.474624454975128174e-01,1.512971073389053345e-01,1.005000000000000000e+03,1.094943481445312500e+03
5.784529447555541992e-01,-4.000000059604644775e-01,3.626756370067596436e-01,-2.435029000043869019e-01,9.365344047546386719e-01,3.335833251476287842e-01,5.581000000000000000e+03,6.024028808593750000e+03
1.215452700853347778e-01,3.896152675151824951e-01,1.016819328069686890e-01,3.194873631000518799e-01,4.043323099613189697e-01,1.763739883899688721e-01,2.258000000000000000e+03,2.330678710937500000e+03
-2.692624032497406006e-01,-1.500000059604644775e-01,-2.217174023389816284e-01,2.419872581958770752e-02,9.500842690467834473e-01,1.621850132942199707e-01,3.129000000000000000e+03,3.241056884765625000e+03
3.483707308769226074e-01,6.961627006530761719e-01,4.682027697563171387e-01,6.691728830337524414e-01,8.758108019828796387e-01,2.290979474782943726e-01,1.806000000000000000e+03,1.841322387695312500e+03
-8.500000238418579102e-01,-2.188199907541275024e-01,-5.768794417381286621e-01,-4.598985910415649414e-01,7.872919440269470215e-01,1.055943295359611511e-01,2.525000000000000000e+03,3.041781982421875000e+03
-6.999999880790710449e-01,4.545493423938751221e-01,-4.009267985820770264e-01,2.680465579032897949e-01,7.722296714782714844e-01,1.286271512508392334e-01,2.521000000000000000e+03,3.023664794921875000e+03
-1.100000023841857910e+00,-2.434525340795516968e-01,-1.218887925148010254e+00,-1.489009559154510498e-01,4.444009065628051758e-01,1.382835805416107178e-01,1.056000000000000000e+03,1.176265014648437500e+03
