1.115469574928283691e+00,6.629909574985504150e-02,4.227644531250000000e+03
1.214411139488220215e+00,5.552409589290618896e-02,4.261999511718750000e+03
1.007657051086425781e+00,6.548784673213958740e-02,4.330868164062500000e+03
7.784914374351501465e-01,6.255106627941131592e-02,3.243748535156250000e+03
1.217322468757629395e+00,5.745927616953849792e-02,4.561718750000000000e+03
1.256971120834350586e+00,5.812387540936470032e-02,4.275925781250000000e+03
1.060132026672363281e+00,5.745940282940864563e-02,4.814967773437500000e+03
1.269556760787963867e+00,6.180521473288536072e-02,5.460016601562500000e+03
1.203365564346313477e+00,5.559710785746574402e-02,4.919407714843750000e+03
9.384753704071044922e-01,6.029446423053741455e-02,4.167354003906250000e+03
8.944448828697204590e-01,6.042243912816047668e-02,3.348393310546875000e+03
1.187435030937194824e+00,2.763503491878509521e-01,5.425896484375000000e+03
1.217322230339050293e+00,4.428732395172119141e-02,5.280661132812500000e+03
1.102172374725341797e+00,9.907628595829010010e-02,3.252638916015625000e+03
1.246664047241210938e+00,5.628561228513717651e-02,5.505790039062500000e+03
1.243022322654724121e+00,4.897785186767578125e-02,4.586493164062500000e+03
1.154044628143310547e+00,4.408515244722366333e-02,4.757181640625000000e+03
9.260492324829101562e-01,7.261121273040771484e-02,3.387753662109375000e+03
1.059112787246704102e+00,1.253775507211685181e-01,2.788196044921875000e+03
1.182639718055725098e+00,6.358156353235244751e-02,5.084442382812500000e+03
1.210255861282348633e+00,6.009339541196823120e-02,3.943086914062500000e+03
7.448918819427490234e-01,6.130810454487800598e-02,3.308385986328125000e+03
1.012729406356811523e+00,5.947646498680114746e-02,3.477294921875000000e+03
1.175290465354919434e+00,5.993035435676574707e-02,4.953705078125000000e+03
4.466291368007659912e-01,7.676956802606582642e-02,1.807267333984375000e+03
1.011865019798278809e+00,5.807393416762351990e-02,4.368340332031250000e+03
1.096111059188842773e+00,5.748951062560081482e-02,4.634348632812500000e+03
1.194239377975463867e+00,6.451577693223953247e-02,4.660914550781250000e+03
1.108436465263366699e+00,5.859342962503433228e-02,4.773895507812500000e+03
1.232721328735351562e+00,6.084756553173065186e-02,5.340862304687500000e+03
9.521103501319885254e-01,6.974786520004272461e-02,3.660327636718750000e+03
9.344308376312255859e-01,8.672087639570236206e-02,3.245520507812500000e+03
8.889242410659790039e-01,5.538062006235122681e-02,3.771629150390625000e+03
1.244701385498046875e+00,5.760820209980010986e-02,4.660795898437500000e+03
1.143752336502075195e+00,7.975251972675323486e-02,3.455238769531250000e+03
1.232619404792785645e+00,5.054070055484771729e-02,3.462537353515625000e+03
1.047782301902770996e+00,5.347187444567680359e-02,3.631083984375000000e+03
1.134231090545654297e+00,5.827331170439720154e-02,4.838337402343750000e+03
9.993554949760437012e-01,6.189189106225967407e-02,4.199343750000000000e+03
1.241162896156311035e+00,5.883619561791419983e-02,4.802768554687500000e+03
1.248866558074951172e+00,4.698458313941955566e-02,3.216294433593750000e+03
1.256565093994140625e+00,6.123469397425651550e-02,4.836843261718750000e+03
1.236225724220275879e+00,4.803691059350967407e-02,5.466663574218750000e+03
1.160789251327514648e+00,6.700363010168075562e-02,5.177576171875000000e+03
1.151412248611450195e+00,6.273629516363143921e-02,5.446949707031250000e+03
4.869809150695800781e-01,8.277523517608642578e-02,1.411809814453125000e+03
1.255136132240295410e+00,5.684139207005500793e-02,5.344430664062500000e+03
1.201365113258361816e+00,7.177728414535522461e-02,4.874007324218750000e+03
1.183658599853515625e+00,5.903792008757591248e-02,3.025049316406250000e+03
1.226823449134826660e+00,6.323700398206710815e-02,5.253542480468750000e+03
1.249171018600463867e+00,5.278962478041648865e-02,4.651856445312500000e+03
1.263353466987609863e+00,6.194167211651802063e-02,5.245719238281250000e+03
1.049888849258422852e+00,5.995322763919830322e-02,4.502988769531250000e+03
1.260161995887756348e+00,4.379299655556678772e-02,4.420383300781250000e+03
8.617097139358520508e-01,7.785288244485855103e-02,3.823825683593750000e+03
9.927458763122558594e-01,5.980776995420455933e-02,4.162710937500000000e+03
1.078640818595886230e+00,5.788929015398025513e-02,3.712334472656250000e+03
1.256370067596435547e+00,6.240629404783248901e-02,4.642369628906250000e+03
9.457214474678039551e-01,5.809081345796585083e-02,3.610529296875000000e+03
1.183463692665100098e+00,5.610105767846107483e-02,5.486417968750000000e+03
1.274373769760131836e+00,5.948755145072937012e-02,4.691868164062500000e+03
1.244451284408569336e+00,5.592574551701545715e-02,4.551262695312500000e+03
7.870855331420898438e-01,7.445215433835983276e-02,3.110352783203125000e+03
9.464458227157592773e-01,5.459262803196907043e-02,3.784692626953125000e+03
1.170906424522399902e+00,7.039844989776611328e-02,4.155686523437500000e+03
8.343930244445800781e-01,7.299990952014923096e-02,2.963265136718750000e+03
1.139478445053100586e+00,5.451546609401702881e-02,5.260238281250000000e+03
1.227339029312133789e+00,5.871246755123138428e-02,5.381527343750000000e+03
1.148329973220825195e+00,6.226707622408866882e-02,5.303107910156250000e+03
8.194007873535156250e-01,8.360041677951812744e-02,2.019179565429687500e+03
9.845181703567504883e-01,7.658921927213668823e-02,3.887956054687500000e+03
8.854283094406127930e-01,6.267301738262176514e-02,3.317274414062500000e+03
1.137623190879821777e+00,6.181830912828445435e-02,4.366640136718750000e+03
