-6.692624092102050781e-01,-5.000000000000000000e-01,-6.125499606132507324e-01,-5.022460818290710449e-01,6.949012875556945801e-01,7.531764358282089233e-02,2.683000000000000000e+03,2.700808105468750000e+03
6.961627006530761719e-01,-3.499999940395355225e-01,8.911868333816528320e-01,-3.612156510353088379e-01,6.606521010398864746e-01,1.279135197401046753e-01,1.901000000000000000e+03,2.064074951171875000e+03
4.545493423938751221e-01,2.145627290010452271e-01,5.140008926391601562e-01,3.264932194724678993e-03,6.918622255325317383e-01,5.475277453660964966e-02,2.487000000000000000e+03,2.731918457031250000e+03
6.961627006530761719e-01,2.503256499767303467e-01,8.883687853813171387e-01,2.194368466734886169e-02,5.926603674888610840e-01,2.501171827316284180e-01,7.130000000000000000e+02,8.850866088867187500e+02
6.961627006530761719e-01,3.537955880165100098e-01,6.567672491073608398e-01,5.595765113830566406e-01,8.017957806587219238e-01,1.163814589381217957e-01,1.395000000000000000e+03,1.488856811523437500e+03
6.083970069885253906e-01,6.961627006530761719e-01,5.938881635665893555e-01,6.467553973197937012e-01,6.515577435493469238e-01,7.398795336484909058e-02,2.301000000000000000e+03,2.315334228515625000e+03
-4.166139364242553711e-01,3.896152675151824951e-01,-4.545109570026397705e-01,7.599668204784393311e-02,8.285729289054870605e-01,7.289558649063110352e-02,2.385000000000000000e+03,2.720187255859375000e+03
6.961627006530761719e-01,-4.499999880790710449e-01,6.222932338714599609e-01,-5.010678172111511230e-01,6.737992763519287109e-01,9.196980297565460205e-02,2.189000000000000000e+03,2.227736816406250000e+03
2.020486146211624146e-01,6.961627006530761719e-01,2.079995721578598022e-01,7.804028987884521484e-01,7.151179313659667969e-01,2.148874849081039429e-01,5.720000000000000000e+02,5.799532470703125000e+02
4.635769426822662354e-01,6.961627006530761719e-01,3.337700664997100830e-01,8.544946908950805664e-01,5.159766674041748047e-01,1.449041664600372314e-01,1.115000000000000000e+03,1.284740112304687500e+03
6.961627006530761719e-01,-1.000000014901161194e-01,9.221260547637939453e-01,1.404069215059280396e-01,9.074152708053588867e-01,8.074373751878738403e-02,2.620000000000000000e+03,2.955685302734375000e+03
-7.500000000000000000e-01,6.083970069885253906e-01,-7.968583703041076660e-01,7.911428213119506836e-01,5.174944400787353516e-01,8.137706667184829712e-02,1.302000000000000000e+03,1.470117309570312500e+03
-6.499999761581420898e-01,-5.000000000000000000e-01,-5.145151615142822266e-01,-2.287789583206176758e-01,7.741514444351196289e-01,7.696653157472610474e-02,2.969000000000000000e+03,3.409138183593750000e+03
-4.499999880790710449e-01,6.961627006530761719e-01,-5.965882539749145508e-01,8.482596874237060547e-01,7.207165360450744629e-01,8.247856050729751587e-02,2.382000000000000000e+03,2.582875000000000000e+03
-7.700559496879577637e-01,-1.979057341814041138e-01,-6.108810305595397949e-01,-1.684763878583908081e-01,5.761558413505554199e-01,8.969975262880325317e-02,1.926000000000000000e+03,2.074927490234375000e+03
-6.499999761581420898e-01,3.543173968791961670e-01,-5.016812086105346680e-01,3.137778937816619873e-01,9.224819540977478027e-01,5.857871845364570618e-02,3.253000000000000000e+03,3.342528076171875000e+03
-6.700559854507446289e-01,5.784529447555541992e-01,-7.046912312507629395e-01,3.552528023719787598e-01,7.797240018844604492e-01,1.018382459878921509e-01,2.125000000000000000e+03,2.299639892578125000e+03
7.247940897941589355e-01,3.010678887367248535e-01,6.283796429634094238e-01,3.441825211048126221e-01,7.594023346900939941e-01,1.072982698678970337e-01,1.919000000000000000e+03,1.955969848632812500e+03
-7.908841967582702637e-02,-7.700559496879577637e-01,-5.880508944392204285e-02,-8.665758371353149414e-01,5.918236374855041504e-01,8.319328725337982178e-02,1.898000000000000000e+03,1.950236206054687500e+03
2.872454822063446045e-01,5.481259822845458984e-01,2.892843782901763916e-01,7.259324789047241211e-01,9.007571935653686523e-01,6.455145031213760376e-02,3.200000000000000000e+03,3.323436767578125000e+03
6.961627006530761719e-01,4.862083792686462402e-01,5.696036815643310547e-01,2.683533132076263428e-01,6.827589869499206543e-01,1.030222177505493164e-01,2.239000000000000000e+03,2.534897460937500000e+03
-6.499999761581420898e-01,6.961627006530761719e-01,-7.311586141586303711e-01,6.282534599304199219e-01,5.224094986915588379e-01,8.439003676176071167e-02,1.973000000000000000e+03,2.053021484375000000e+03
5.173884034156799316e-01,-5.688199996948242188e-01,4.942634701728820801e-01,-3.759123980998992920e-01,9.440596103668212891e-01,5.137853324413299561e-02,2.371000000000000000e+03,2.470379882812500000e+03
4.545493423938751221e-01,-8.500000238418579102e-01,4.276868402957916260e-01,-8.604404926300048828e-01,5.503611564636230469e-01,6.378778070211410522e-02,1.639000000000000000e+03,1.643453002929687500e+03
1.659828051924705505e-02,-1.000000000000000000e+00,-7.240168005228042603e-02,-9.864424467086791992e-01,6.698787808418273926e-01,6.177604570984840393e-02,2.166000000000000000e+03,2.204936035156250000e+03
2.701395004987716675e-02,-8.500000238418579102e-01,-7.852683961391448975e-02,-7.683029770851135254e-01,4.944193661212921143e-01,8.817766606807708740e-02,1.975000000000000000e+03,2.116604736328125000e+03
5.173884034156799316e-01,3.896152675151824951e-01,7.369515895843505859e-01,4.857166111469268799e-01,5.410271883010864258e-01,1.093150824308395386e-01,1.681000000000000000e+03,1.997938476562500000e+03
-1.500000059604644775e-01,6.379825472831726074e-01,-1.943670064210891724e-01,7.594401836395263672e-01,9.653093218803405762e-01,5.720400065183639526e-02,4.068000000000000000e+03,4.140556152343750000e+03
-2.373027503490447998e-01,-8.000000119209289551e-01,-2.880795001983642578e-01,-8.263353705406188965e-01,6.981906294822692871e-01,6.152787432074546814e-02,2.142000000000000000e+03,2.156395507812500000e+03
-8.999999761581420898e-01,3.171370327472686768e-01,-9.121502637863159180e-01,2.453123778104782104e-01,4.008594453334808350e-01,7.026230543851852417e-02,1.712000000000000000e+03,1.768111938476562500e+03
-7.700559496879577637e-01,5.481259822845458984e-01,-8.722816705703735352e-01,4.683709144592285156e-01,5.120016336441040039e-01,6.704788655042648315e-02,1.705000000000000000e+03,1.812500244140625000e+03
-6.006647646427154541e-02,-9.499999880790710449e-01,1.090540662407875061e-01,-1.103786826133728027e+00,5.459507107734680176e-01,2.092077732086181641e-01,1.318000000000000000e+03,1.540128540039062500e+03
-5.000000000000000000e-01,-6.999999880790710449e-01,-4.871729612350463867e-01,-8.593733310699462891e-01,6.845909953117370605e-01,7.057461887598037720e-02,1.813000000000000000e+03,1.910499145507812500e+03
6.456272304058074951e-02,-9.210686087608337402e-01,-6.272806972265243530e-02,-1.038067340850830078e+00,6.513246893882751465e-01,8.214601874351501465e-02,2.311000000000000000e+03,2.470807617187500000e+03
1.622310131788253784e-01,-1.049999952316284180e+00,3.676942884922027588e-01,-1.098133802413940430e+00,5.392634272575378418e-01,1.959646046161651611e-01,1.671000000000000000e+03,1.918716674804687500e+03
